source,task,depth,action,residual,is_policy_pick,is_measured_best,spread
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,14,12,0.10640484234234246,1,0,0.013400900900900792
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,14,13,0.09301801801801811,0,1,0.013400900900900792
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,14,87,0.1064189189189189,0,0,0.013400900900900792
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,14,119,0.10068975225225228,0,0,0.013400900900900792
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,33,0,0.14341216216216227,1,0,0.08631756756756759
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,33,3,0.119847972972973,0,0,0.08631756756756759
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,33,69,0.1945945945945946,0,0,0.08631756756756759
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,33,71,0.10827702702702702,0,1,0.08631756756756759
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,68,2,0.16254222972972993,0,0,0.03254504504504516
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,68,7,0.12999718468468477,1,1,0.03254504504504516
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,68,85,0.1596565315315316,0,0,0.03254504504504516
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,68,90,0.13849943693693695,0,0,0.03254504504504516
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,70,1,0.12038288288288296,0,0,0.03699324324324335
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,70,8,0.1303350225225226,1,0,0.03699324324324335
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,70,79,0.12438063063063066,0,0,0.03699324324324335
branch_shard0.jsonl,pegasus3-fill30-a3.0-35,70,85,0.09334177927927925,0,1,0.03699324324324335
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,5,2,0.1592867080479452,0,0,0.04248715753424648
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,5,50,0.17608893407534243,1,0,0.04248715753424648
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,5,53,0.17578125000000022,0,0,0.04248715753424648
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,5,93,0.13360177654109595,0,1,0.04248715753424648
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,18,18,0.20205479452054798,1,0,0.029684824486301387
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,18,27,0.18280447345890402,0,0,0.029684824486301387
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,18,71,0.1723699700342466,0,1,0.029684824486301387
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,18,155,0.19936590325342474,0,0,0.029684824486301387
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,43,22,0.1513939426369863,1,0,0.08405126284246564
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,43,23,0.1072747217465754,0,1,0.08405126284246564
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,43,45,0.14565496575342463,0,0,0.08405126284246564
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,43,74,0.19132598458904104,0,0,0.08405126284246564
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,48,16,0.14707298801369864,0,1,0.017016267123287743
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,48,30,0.16180169092465763,0,0,0.017016267123287743
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,48,31,0.15523330479452058,0,0,0.017016267123287743
branch_shard0.jsonl,pegasus3-fill30-a3.0-64,48,76,0.16408925513698638,1,0,0.017016267123287743
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,11,15,0.09487045677799583,1,0,0.01743614931237711
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,11,23,0.09282907662082501,0,1,0.01743614931237711
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,11,117,0.10562991159135547,0,0,0.01743614931237711
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,11,131,0.11026522593320212,0,0,0.01743614931237711
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,40,82,0.13612782416502944,1,0,0.04718197445972511
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,40,83,0.12325024557956765,0,0,0.04718197445972511
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,40,142,0.1324134332023575,0,0,0.04718197445972511
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,40,180,0.08894584970530434,0,1,0.04718197445972511
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,51,18,0.06867018664047136,0,0,0.06538555992141448
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,51,43,0.13301203339882106,0,0,0.06538555992141448
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,51,64,0.06762647347740658,0,1,0.06538555992141448
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,51,65,0.09236861493123755,1,0,0.06538555992141448
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,54,16,0.11008104125736723,0,0,0.02340680255402744
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,54,43,0.1281925343811393,0,0,0.02340680255402744
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,54,85,0.12001166502946953,0,0,0.02340680255402744
branch_shard0.jsonl,pegasus3-fill30-a3.0-8,54,94,0.10478573182711187,1,1,0.02340680255402744
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,2,0,0.12411673964968171,1,0,0.05771048964968152
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,2,3,0.11615495621019128,0,0,0.05771048964968152
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,2,4,0.0664062500000002,0,1,0.05771048964968152
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,2,45,0.07783887340764353,0,0,0.05771048964968152
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,8,24,0.11550806130573263,1,0,0.01688146894904452
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,8,25,0.11084295382165624,0,0,0.01688146894904452
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,8,80,0.09862659235668811,0,1,0.01688146894904452
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,8,142,0.11050706608280278,0,0,0.01688146894904452
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,43,12,0.09295382165605115,0,1,0.04434962181528654
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,43,34,0.1373034434713377,1,0,0.04434962181528654
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,43,117,0.09705911624203845,0,0,0.04434962181528654
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,43,153,0.11879229697452251,0,0,0.04434962181528654
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,47,5,0.09888783837579646,0,1,0.013099621815286538
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,47,10,0.11142764729299384,1,0,0.013099621815286538
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,47,91,0.111987460191083,0,0,0.013099621815286538
branch_shard0.jsonl,pegasus3-fill30-a3.0-86,47,176,0.1012514928343951,0,0,0.013099621815286538
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,5,24,0.08778710247349855,1,1,0.07231393551236753
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,5,29,0.12662875441696153,0,0,0.07231393551236753
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,5,47,0.16010103798586608,0,0,0.07231393551236753
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,5,79,0.11847117932862233,0,0,0.07231393551236753
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,11,30,0.09024403710247378,1,0,0.07416353798586589
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,11,31,0.11294997791519473,0,0,0.07416353798586589
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,11,39,0.14277826855123718,0,0,0.07416353798586589
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,11,113,0.06861473056537129,0,1,0.07416353798586589
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,15,17,0.0956824204947,1,1,0.033306647526501754
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,15,44,0.10243208922261515,0,0,0.033306647526501754
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,15,74,0.12898906802120175,0,0,0.033306647526501754
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,15,121,0.09793231007067169,0,0,0.033306647526501754
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,35,252,0.15422095848056583,0,0,0.0605261704946998
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,35,353,0.09369478798586603,0,1,0.0605261704946998
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,35,391,0.12486196996466468,0,0,0.0605261704946998
branch_shard0.jsonl,pegasus3-fill30-a3.0-155,35,393,0.10570340106007098,1,0,0.0605261704946998
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,2,9,0.10702975621414906,1,0,0.07216479445506674
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,2,56,0.03486496175908232,0,1,0.07216479445506674
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,2,69,0.08041049235181652,0,0,0.07216479445506674
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,2,134,0.08132170172084124,0,0,0.07216479445506674
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,6,3,0.054224426386233364,1,0,0.034775334608030464
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,6,5,0.08133663957934986,0,0,0.034775334608030464
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,6,45,0.06638384321223711,0,0,0.034775334608030464
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,6,117,0.0465613049713194,0,1,0.034775334608030464
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,43,13,0.05544933078393892,1,1,0.03213133365200757
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,43,22,0.08758066443594649,0,0,0.03213133365200757
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,43,104,0.08753585086042069,0,0,0.03213133365200757
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,43,147,0.07788599426386239,0,0,0.03213133365200757
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,47,13,0.08232253824091794,0,0,0.04139280592734235
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,47,92,0.05700286806883366,0,0,0.04139280592734235
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,47,98,0.04092973231357559,0,1,0.04139280592734235
branch_shard0.jsonl,pegasus3-fill30-a3.0-122,47,198,0.07885695506692167,1,0,0.04139280592734235
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,13,3,0.08708175505050503,1,0,0.04204150883838392
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,13,5,0.09108664772727282,0,0,0.04204150883838392
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,13,104,0.12223800505050514,0,0,0.04204150883838392
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,13,119,0.08019649621212122,0,1,0.04204150883838392
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,15,7,0.0713186553030303,1,0,0.03375552398989899
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,15,11,0.05320785984848486,0,1,0.03375552398989899
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,15,68,0.07439630681818185,0,0,0.03375552398989899
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,15,110,0.08696338383838385,0,0,0.03375552398989899
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,23,2,0.05488478535353536,0,1,0.054233743686868785
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,23,3,0.062164614898989966,1,0,0.054233743686868785
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,23,71,0.10911852904040414,0,0,0.054233743686868785
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,23,82,0.05650252525252525,0,0,0.054233743686868785
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,26,0,0.05531881313131313,1,1,0.04292929292929298
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,26,1,0.0982481060606061,0,0,0.04292929292929298
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,26,47,0.06463068181818178,0,0,0.04292929292929298
branch_shard0.jsonl,pegasus3-fill30-a3.0-147,26,65,0.059580176767676754,0,0,0.04292929292929298
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,6,13,0.1260267857142858,1,0,0.05529017857142862
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,6,14,0.1187499999999999,0,0,0.05529017857142862
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,6,41,0.07073660714285718,0,1,0.05529017857142862
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,6,117,0.10640624999999998,0,0,0.05529017857142862
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,14,4,0.1567857142857142,1,0,0.07839285714285696
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,14,12,0.17270089285714268,0,0,0.07839285714285696
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,14,74,0.14808035714285683,0,0,0.07839285714285696
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,14,109,0.09430803571428573,0,1,0.07839285714285696
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,30,23,0.1268749999999999,1,0,0.028214285714285747
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,30,25,0.14546874999999998,0,0,0.028214285714285747
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,30,113,0.12738839285714287,0,0,0.028214285714285747
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,30,172,0.11725446428571423,0,1,0.028214285714285747
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,43,0,0.09790178571428579,1,0,0.03917410714285713
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,43,3,0.1095982142857144,0,0,0.03917410714285713
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,43,35,0.12397321428571433,0,0,0.03917410714285713
branch_shard0.jsonl,pegasus3-fill30-a3.0-23,43,37,0.0847991071428572,0,1,0.03917410714285713
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,9,7,0.08947892938496588,1,1,0.06920914009111606
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,9,21,0.09389236902050112,0,0,0.06920914009111606
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,9,72,0.15868806947608194,0,0,0.06920914009111606
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,9,140,0.12007047266514803,0,0,0.06920914009111606
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,25,17,0.0815952448747152,0,0,0.05741030751708437
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,25,19,0.08627562642369019,1,0,0.05741030751708437
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,25,88,0.05641372437357631,0,1,0.05741030751708437
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,25,99,0.11382403189066068,0,0,0.05741030751708437
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,30,13,0.06121867881548974,0,1,0.06173476651480645
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,30,152,0.09695330296127566,0,0,0.06173476651480645
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,30,153,0.12295344533029619,1,0,0.06173476651480645
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,30,279,0.09949814920273353,0,0,0.06173476651480645
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,45,21,0.13989535876993173,0,0,0.03100085421412299
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,45,31,0.11309439066059232,0,1,0.03100085421412299
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,45,40,0.1440952448747153,0,0,0.03100085421412299
branch_shard0.jsonl,pegasus3-fill30-a3.0-33,45,73,0.13989535876993173,1,0,0.03100085421412299
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,24,13,0.10690789473684217,0,0,0.023968612938596465
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,24,18,0.10839843750000007,1,0,0.023968612938596465
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,24,92,0.09986636513157901,0,1,0.023968612938596465
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,24,148,0.12383497807017547,0,0,0.023968612938596465
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,36,10,0.1305167214912282,1,0,0.04766310307017542
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,36,11,0.09429824561403514,0,1,0.04766310307017542
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,36,203,0.12059690241228083,0,0,0.04766310307017542
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,36,276,0.14196134868421056,0,0,0.04766310307017542
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,38,27,0.08658854166666677,0,1,0.07206003289473703
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,38,86,0.09524054276315802,0,0,0.07206003289473703
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,38,113,0.13426877741228083,1,0,0.07206003289473703
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,38,114,0.1586485745614038,0,0,0.07206003289473703
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,49,29,0.11449766995614043,1,0,0.05064418859649125
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,49,30,0.10187088815789481,0,0,0.05064418859649125
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,49,107,0.07517817982456154,0,1,0.05064418859649125
branch_shard0.jsonl,pegasus3-fill30-a3.0-179,49,131,0.1258223684210528,0,0,0.05064418859649125
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,4,0,0.23442805602716502,1,0,0.0689065152801358
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,4,12,0.17037616723259774,0,1,0.0689065152801358
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,4,22,0.20183839134125653,0,0,0.0689065152801358
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,4,121,0.23928268251273355,0,0,0.0689065152801358
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,12,10,0.1437420415959252,0,1,0.026554541595925435
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,12,11,0.14658053904923607,1,0,0.026554541595925435
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,12,107,0.15774883276740254,0,0,0.026554541595925435
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,12,138,0.17029658319185065,0,0,0.026554541595925435
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,26,1,0.17247188030560268,1,0,0.02707183786078088
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,26,2,0.17606642614601015,0,0,0.02707183786078088
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,26,50,0.14899458828522927,0,1,0.02707183786078088
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,26,82,0.15372983870967744,0,0,0.02707183786078088
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,61,3,0.14554594651952474,0,0,0.030799023769100098
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,61,28,0.16598578098471994,0,0,0.030799023769100098
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,61,30,0.14313189728353154,0,1,0.030799023769100098
branch_shard0.jsonl,pegasus3-fill30-a3.0-158,61,85,0.17393092105263164,1,0,0.030799023769100098
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,7,1,0.03522582697201019,1,0,0.04737197837150117
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,7,31,0.0698155216284986,0,0,0.04737197837150117
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,7,67,0.022443543256997437,0,1,0.04737197837150117
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,7,118,0.056257951653944,0,0,0.04737197837150117
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,15,19,0.051586354961832004,0,1,0.09327290076335859
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,15,20,0.1448592557251906,1,0,0.09327290076335859
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,15,79,0.0647861005089058,0,0,0.09327290076335859
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,15,108,0.051944179389312964,0,0,0.09327290076335859
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,21,228,0.046278625954198446,0,1,0.04924061704834595
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,21,267,0.0955192430025444,0,0,0.04924061704834595
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,21,384,0.06031329516539429,0,0,0.04924061704834595
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,21,392,0.08015267175572509,1,0,0.04924061704834595
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,23,112,0.07237993002544518,0,0,0.07593829516539423
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,23,114,0.07383110687022892,1,0,0.07593829516539423
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,23,229,0.053534510178117015,0,1,0.07593829516539423
branch_shard0.jsonl,pegasus3-fill30-a3.0-4,23,389,0.12947280534351124,0,0,0.07593829516539423
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,2,5,0.1652837643678161,0,0,0.06742097701149419
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,2,20,0.13426724137931034,0,0,0.06742097701149419
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,2,30,0.1001077586206898,1,1,0.06742097701149419
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,2,124,0.16752873563218398,0,0,0.06742097701149419
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,12,18,0.12040229885057488,1,0,0.011135057471264337
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,12,33,0.11438577586206913,0,0,0.011135057471264337
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,12,70,0.1241738505747128,0,0,0.011135057471264337
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,12,126,0.11303879310344846,0,1,0.011135057471264337
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,25,100,0.10774066091954035,1,1,0.018534482758620796
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,25,108,0.12627514367816114,0,0,0.018534482758620796
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,25,203,0.1216954022988507,0,0,0.018534482758620796
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,25,369,0.11338002873563235,0,0,0.018534482758620796
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,33,21,0.1273168103448277,1,0,0.07467672413793083
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,33,22,0.11567887931034485,0,0,0.07467672413793083
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,33,154,0.10308908045977025,0,1,0.07467672413793083
branch_shard0.jsonl,pegasus3-fill30-a3.0-143,33,170,0.17776580459770108,0,0,0.07467672413793083
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,12,1,0.12809048694779135,1,0,0.05886044176706834
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,12,57,0.11365775602409661,0,0,0.05886044176706834
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,12,153,0.08190574799196809,0,0,0.05886044176706834
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,12,188,0.06923004518072301,0,1,0.05886044176706834
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,16,0,0.07771711847389576,0,0,0.09605609939759038
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,16,8,0.14801393072289173,1,0,0.09605609939759038
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,16,108,0.05757404618473905,0,0,0.09605609939759038
branch_shard0.jsonl,pegasus3-fill30-a3.0-190,16,118,0.05195783132530135,0,1,0.09605609939759038
